"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.before1","Input.before2","Input.before3","Input.before4","Answer.command","Answer.doNotRedirect","Approve","Reject"
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","304SM51WA4ETHVJWAIS5RAI6KN3SBM","A2SBISQJE2ZPJQ","Rejected","Thu Jan 04 05:43:49 PST 2018","Thu Jan 04 05:57:19 PST 2018","Sun Jan 07 05:57:19 PST 2018","","Sat Jan 06 11:38:12 PST 2018","Not correct or specific enough. Need a full sentence accurately instructing the behaviors shown.","810","0% (0/1)","0% (0/1)","0% (0/1)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","the robot says way to good directions",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","308Q0PEVB9NLZO137MKVW2HTNKMI9O","A2SJC9VRBGNC58","Approved","Wed Jan 03 08:47:27 PST 2018","Wed Jan 03 08:51:54 PST 2018","Sat Jan 06 08:51:54 PST 2018","2018-01-06 16:52:44 UTC","","","267","100% (8/8)","100% (8/8)","100% (6/6)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","Go only through rooms that are not yellow to get to the green room.",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","30BUDKLTXE5QIWX58DHNZ7EZ92B5E4","A22XK2FSFIAAFG","Approved","Thu Jan 04 13:17:00 PST 2018","Thu Jan 04 13:18:15 PST 2018","Sun Jan 07 13:18:15 PST 2018","2018-01-07 21:18:45 UTC","","","75","100% (4/4)","100% (4/4)","100% (4/4)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","Make your way to the green room while avoiding the yellow room.",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","30H4UDGLT3SSNU719QEKALOP8VQMP0","AY45B0YHI4TUP","Approved","Wed Jan 03 01:51:36 PST 2018","Wed Jan 03 01:55:14 PST 2018","Sat Jan 06 01:55:14 PST 2018","2018-01-06 09:55:44 UTC","","","218","100% (7/7)","100% (7/7)","100% (6/6)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","robot not entered in to the yellow way",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","30IQTZXKALG0TP2L6C13613F8T60X4","A1U0GNE5ELW5V7","Approved","Wed Jan 03 09:42:18 PST 2018","Wed Jan 03 09:44:49 PST 2018","Sat Jan 06 09:44:49 PST 2018","2018-01-06 17:45:44 UTC","","","151","100% (2/2)","100% (2/2)","100% (2/2)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","Do not go through the yellow room.",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","30OG32W0SVLU8L3BCDD9TOELZFJNE3","A3J2UG22S8BIW4","Approved","Wed Jan 03 07:36:51 PST 2018","Wed Jan 03 07:37:09 PST 2018","Sat Jan 06 07:37:09 PST 2018","2018-01-06 15:37:44 UTC","","","18","100% (4/4)","100% (4/4)","100% (4/4)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","Do not go through the yellow room.",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","30X31N5D640OYLE444S9WZY029OASN","A37PO5YNKE5D97","Approved","Thu Jan 04 19:50:22 PST 2018","Thu Jan 04 19:50:49 PST 2018","Sun Jan 07 19:50:49 PST 2018","2018-01-08 03:50:52 UTC","","","27","100% (4/4)","100% (4/4)","100% (4/4)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","Go through the red room",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","3180JW2OT5MYTCJXMESEWNRRE3G5JK","A2R0YYUAWNT7UD","Approved","Wed Jan 03 11:12:10 PST 2018","Wed Jan 03 11:24:11 PST 2018","Sat Jan 06 11:24:11 PST 2018","2018-01-06 19:24:45 UTC","","","721","100% (23/23)","100% (3/3)","100% (2/2)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","go to the green room through the red or blue room",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","31LM9EDVOM22J1P3QEO0Q4RD5OBJNJ","A2HOUSKURBF8UA","Approved","Wed Jan 03 10:43:25 PST 2018","Wed Jan 03 10:45:04 PST 2018","Sat Jan 06 10:45:04 PST 2018","2018-01-06 18:45:44 UTC","","","99","100% (1/1)","100% (1/1)","100% (1/1)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","proceed to green area while avoiding the yellow area",""
"3PZDSVZ3J5R9UZ8OX5WUVI69XH4N4R","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 23:46:19 PST 2018","198","BatchId:3066048;OriginalHitTemplateId:920937336;","1800","259200","Sat Jan 13 11:38:13 PST 2018","","","31N2WW6R9S0FAVAXP5D02S1F73G3F3","A21EZISIJ3JPSW","Rejected","Wed Jan 03 18:36:55 PST 2018","Wed Jan 03 19:03:59 PST 2018","Sat Jan 06 19:03:59 PST 2018","","Sat Jan 06 11:38:13 PST 2018","Not correct or specific enough. Need a full sentence accurately instructing the behaviors shown.","1624","0% (0/1)","0% (0/1)","0% (0/1)","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQbDH1T74em9BKD4YYl-E_7RGJg8QFTfSN8pkICvQydV79pzhoCX9ZuCb8s_VV88HBIub5RrN9ROxN_/pub?w=1440&h=1080","https://docs.google.com/drawings/d/e/2PACX-1vQmcX7eTh3rYU-rE7H69oFmbcUtUUpx1WWcuNb5a41hzuFlFEgSV7g9ybrvJofyg9VMv0H3benvBozT/pub?w=1440&h=1080","In order to find the safe room, follow the path that presents the darkest colors.",""
